hdr1,phi_id
RegionsCentral Greece (IG VII-IX)Delphi,241142
RegionsCentral Greece (IG VII-IX)Delphi,241143
RegionsCentral Greece (IG VII-IX)Delphi,241144
RegionsCentral Greece (IG VII-IX)Delphi,241145
RegionsCentral Greece (IG VII-IX)Delphi,241146
RegionsAsia MinorPontus and Paphlagonia,265295
RegionsAsia MinorPontus and Paphlagonia,265296
RegionsAsia MinorPontus and Paphlagonia,265297
RegionsAsia MinorCappadocia,287403
RegionsAsia MinorCilicia and Isauria,286715
RegionsAsia MinorCilicia and Isauria,286716
RegionsAsia MinorCilicia and Isauria,286717
RegionsAsia MinorCilicia and Isauria,286718
RegionsAsia MinorPontus and Paphlagonia,266313
RegionsAsia MinorPontus and Paphlagonia,266314
RegionsAsia MinorPontus and Paphlagonia,266315
RegionsAsia MinorGalatia,267392
RegionsAsia MinorGalatia,267393
RegionsAsia MinorPhrygia,268881
RegionsAsia MinorPhrygia,268882
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317235
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209393
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209394
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209395
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209396
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209397
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209398
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209399
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209400
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209401
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313530
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313531
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313532
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313533
RegionsAsia MinorArmenia,287057
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209402
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209403
RegionsAsia MinorArmenia,287058
RegionsAsia MinorArmenia,287059
RegionsAsia MinorArmenia,287060
RegionsAsia MinorArmenia,287061
RegionsAsia MinorPontus and Paphlagonia,265293
RegionsAsia MinorCappadocia,287393
RegionsAsia MinorPisidia,282104
RegionsAsia MinorPisidia,282105
RegionsAsia MinorPisidia,282106
RegionsAsia MinorPisidia,282107
RegionsAsia MinorPisidia,282108
RegionsAsia MinorPisidia,282109
RegionsAsia MinorPisidia,282110
RegionsAsia MinorPisidia,282112
RegionsAsia MinorPisidia,282111
RegionsAsia MinorPisidia,282113
RegionsAsia MinorPisidia,282114
RegionsAsia MinorPisidia,282115
RegionsAsia MinorCappadocia,287394
RegionsAsia MinorCappadocia,287395
RegionsAsia MinorCappadocia,287396
RegionsAsia MinorCappadocia,287397
RegionsAsia MinorCappadocia,287398
RegionsAsia MinorCappadocia,287399
RegionsAsia MinorCappadocia,287400
RegionsAsia MinorCappadocia,287401
RegionsAsia MinorPontus and Paphlagonia,266316
RegionsAsia MinorPontus and Paphlagonia,266317
RegionsAsia MinorPhrygia,268883
RegionsAsia MinorPhrygia,268884
RegionsAsia MinorPhrygia,268885
RegionsAsia MinorPhrygia,268886
RegionsAsia MinorPhrygia,268887
RegionsAsia MinorPhrygia,268888
RegionsAsia MinorPhrygia,268889
RegionsAsia MinorMysia [Upper Kaïkos] / Lydia,266502
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209404
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209405
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209406
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209407
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209408
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209409
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209410
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209411
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209412
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313534
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313535
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313536
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313537
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313538
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313539
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313540
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313541
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313542
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313543
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313544
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313545
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313546
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313547
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313548
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313549
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313550
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313551
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313552
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313553
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313554
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313555
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313556
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313557
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313558
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313559
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313560
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313561
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313562
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313563
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313564
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313565
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313566
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313567
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313568
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313569
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313570
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313571
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313572
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313573
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313574
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313575
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313576
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313577
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313578
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313579
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313580
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313581
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313582
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313583
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313584
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313585
RegionsAsia MinorPontus and Paphlagonia,265294
RegionsAsia MinorPontus and Paphlagonia,266318
RegionsAsia MinorPontus and Paphlagonia,266319
RegionsAsia MinorPontus and Paphlagonia,266320
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313586
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313587
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313588
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313589
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313590
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313591
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313592
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313593
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313594
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313595
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313596
RegionsAsia MinorLycaonia,275573
RegionsAsia MinorLycaonia,275574
RegionsAsia MinorLycaonia,275575
RegionsAsia MinorGalatia,267394
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209413
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209414
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209415
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209416
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313597
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313598
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313599
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313600
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313601
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313602
RegionsAsia MinorCappadocia,287402
RegionsAsia MinorPhrygia,268890
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313603
RegionsAsia MinorPontus and Paphlagonia,266321
RegionsAsia MinorPontus and Paphlagonia,266322
"RegionsPeloponnesos (IG IV-[VI])Saronic Gulf, Corinthia, and the Argolid (IG IV)",209417
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313604
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",313605
RegionsCentral Greece (IG VII-IX)Delphi,241137
RegionsNorthern Greece (IG X)Macedonia,150547
RegionsNorthern Greece (IG X)Macedonia,150548
RegionsNorthern Greece (IG X)Macedonia,150549
RegionsNorthern Greece (IG X)Macedonia,150550
RegionsNorthern Greece (IG X)Macedonia,150551
RegionsNorthern Greece (IG X)Macedonia,150552
RegionsNorthern Greece (IG X)Macedonia,150553
RegionsNorthern Greece (IG X)Macedonia,150554
RegionsNorthern Greece (IG X)Macedonia,150555
RegionsNorthern Greece (IG X)Macedonia,150556
RegionsNorthern Greece (IG X)Macedonia,150557
RegionsNorthern Greece (IG X)Macedonia,150558
RegionsNorthern Greece (IG X)Macedonia,150559
RegionsNorthern Greece (IG X)Macedonia,150560
RegionsNorthern Greece (IG X)Macedonia,150561
RegionsNorthern Greece (IG X)Macedonia,150562
RegionsNorthern Greece (IG X)Macedonia,150563
RegionsNorthern Greece (IG X)Macedonia,150564
RegionsNorthern Greece (IG X)Macedonia,150565
RegionsNorthern Greece (IG X)Macedonia,150566
RegionsNorthern Greece (IG X)Macedonia,150567
RegionsNorthern Greece (IG X)Macedonia,150568
RegionsNorthern Greece (IG X)Macedonia,150569
RegionsCyprus ([IG XV])unspecified subregion,311121
RegionsCyprus ([IG XV])unspecified subregion,311122
RegionsCyprus ([IG XV])unspecified subregion,311123
RegionsCyprus ([IG XV])unspecified subregion,311124
RegionsCyprus ([IG XV])unspecified subregion,311125
RegionsCyprus ([IG XV])unspecified subregion,311126
RegionsCyprus ([IG XV])unspecified subregion,311127
RegionsAsia MinorBithynia,279756
RegionsAsia MinorMysia [Upper Kaïkos] / Lydia,266499
RegionsAsia MinorMysia [Upper Kaïkos] / Lydia,266500
RegionsAsia MinorAeolis,268234
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317087
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317088
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317089
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317090
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317091
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317092
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317093
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317094
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317095
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317096
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317097
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317098
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317099
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317100
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317101
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317102
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317103
RegionsAsia MinorMysia [Upper Kaïkos] / Lydia,266501
RegionsAsia MinorPhrygia,271242
RegionsAsia MinorPhrygia,271243
RegionsAsia MinorPhrygia,271244
RegionsAsia MinorPhrygia,271245
RegionsAsia MinorPhrygia,271246
RegionsAsia MinorPhrygia,271247
RegionsAsia MinorPhrygia,271248
RegionsAsia MinorPhrygia,271261
RegionsAsia MinorPhrygia,271249
RegionsAsia MinorPhrygia,271262
RegionsAsia MinorPhrygia,271263
RegionsAsia MinorPhrygia,271264
RegionsAsia MinorPhrygia,271250
RegionsAsia MinorPhrygia,271265
RegionsAsia MinorPhrygia,271266
RegionsAsia MinorPhrygia,271251
RegionsAsia MinorPhrygia,271252
RegionsAsia MinorPhrygia,271253
RegionsAsia MinorPhrygia,271254
RegionsAsia MinorPhrygia,271255
RegionsAsia MinorPhrygia,271256
RegionsAsia MinorPhrygia,271257
RegionsAsia MinorPhrygia,271258
RegionsAsia MinorPhrygia,271259
RegionsAsia MinorPhrygia,271260
RegionsAsia MinorPhrygia,271267
RegionsAsia MinorPhrygia,271268
RegionsAsia MinorPhrygia,271269
RegionsAsia MinorPhrygia,271270
RegionsAsia MinorPhrygia,271271
RegionsAsia MinorPhrygia,271272
RegionsAsia MinorPhrygia,271273
RegionsAsia MinorPhrygia,271274
RegionsAsia MinorPhrygia,271275
RegionsAsia MinorPhrygia,271276
RegionsAsia MinorPhrygia,271277
RegionsAsia MinorPhrygia,271278
RegionsAsia MinorPhrygia,271279
RegionsAsia MinorPhrygia,271280
RegionsAsia MinorPhrygia,271281
RegionsAsia MinorPhrygia,271282
RegionsAsia MinorPhrygia,271283
RegionsAsia MinorPhrygia,271284
RegionsAsia MinorPhrygia,271285
RegionsAsia MinorPhrygia,271286
RegionsAsia MinorPhrygia,271287
RegionsAsia MinorPhrygia,271288
RegionsAsia MinorPhrygia,271289
RegionsAsia MinorPhrygia,271290
RegionsAsia MinorPhrygia,271291
RegionsAsia MinorPhrygia,271292
RegionsAsia MinorPhrygia,271293
RegionsAsia MinorPhrygia,271294
RegionsAsia MinorPhrygia,271295
RegionsAsia MinorPhrygia,271296
RegionsAsia MinorPhrygia,271297
RegionsAsia MinorPhrygia,271298
RegionsAsia MinorPhrygia,271299
RegionsAsia MinorPhrygia,271300
RegionsAsia MinorPhrygia,271301
RegionsAsia MinorPhrygia,271302
RegionsAsia MinorPhrygia,271303
RegionsAsia MinorPhrygia,271304
RegionsAsia MinorPhrygia,271305
RegionsAsia MinorPhrygia,271306
RegionsAsia MinorPhrygia,271307
RegionsAsia MinorPhrygia,271308
RegionsAsia MinorPhrygia,271309
RegionsAsia MinorPhrygia,271310
RegionsAsia MinorPhrygia,271311
RegionsAsia MinorPhrygia,271312
RegionsAsia MinorPhrygia,271313
RegionsAsia MinorPisidia,281241
RegionsAsia MinorPisidia,281242
RegionsAsia MinorPhrygia,271314
RegionsAsia MinorPhrygia,271315
RegionsAsia MinorPisidia,281243
RegionsAsia MinorPisidia,281244
RegionsAsia MinorPisidia,281245
RegionsAsia MinorLycaonia,274072
RegionsAsia MinorLycaonia,274073
RegionsAsia MinorLycaonia,274074
RegionsAsia MinorLycaonia,274075
RegionsAsia MinorLycaonia,274076
RegionsAsia MinorLycaonia,274077
RegionsAsia MinorLycaonia,274078
RegionsAsia MinorLycaonia,274079
RegionsAsia MinorLycaonia,274080
RegionsAsia MinorLycaonia,274081
RegionsAsia MinorLycaonia,274082
RegionsAsia MinorLycaonia,274083
RegionsAsia MinorLycaonia,274084
RegionsAsia MinorLycaonia,274085
RegionsAsia MinorLycaonia,274087
RegionsAsia MinorLycaonia,274088
RegionsAsia MinorLycaonia,274089
RegionsAsia MinorLycaonia,274090
RegionsAsia MinorLycaonia,274091
RegionsAsia MinorLycaonia,274086
RegionsAsia MinorLycaonia,274092
RegionsAsia MinorLycaonia,274093
RegionsAsia MinorLycaonia,274094
RegionsAsia MinorLycaonia,274095
RegionsAsia MinorLycaonia,274097
RegionsAsia MinorLycaonia,274096
RegionsAsia MinorLycaonia,274098
RegionsAsia MinorLycaonia,274099
RegionsAsia MinorLycaonia,274100
RegionsAsia MinorLycaonia,274101
RegionsAsia MinorLycaonia,274102
RegionsAsia MinorLycaonia,274103
RegionsAsia MinorLycaonia,274104
RegionsAsia MinorLycaonia,274105
RegionsAsia MinorLycaonia,274106
RegionsAsia MinorLycaonia,274107
RegionsAsia MinorLycaonia,274108
RegionsAsia MinorLycaonia,274109
RegionsAsia MinorLycaonia,274110
RegionsAsia MinorLycaonia,274111
RegionsAsia MinorLycaonia,274112
RegionsAsia MinorLycaonia,274113
RegionsAsia MinorGalatia,267387
RegionsAsia MinorGalatia,267388
RegionsAsia MinorPhrygia,271316
RegionsAsia MinorPhrygia,271317
RegionsAsia MinorPhrygia,271318
RegionsAsia MinorPhrygia,271319
RegionsAsia MinorPhrygia,271320
RegionsAsia MinorPhrygia,271321
RegionsAsia MinorCappadocia,287392
RegionsAsia MinorLycia,283669
RegionsAsia MinorLycia,283670
RegionsAsia MinorLycia,283671
RegionsAsia MinorLycia,283672
RegionsAsia MinorLycia,283673
RegionsAsia MinorLycia,283674
RegionsAsia MinorLycia,283675
RegionsAsia MinorLycia,283676
RegionsAsia MinorLycia,283677
RegionsAsia MinorLycia,283678
RegionsAsia MinorLycia,283679
RegionsAsia MinorLycia,283680
RegionsAsia MinorCilicia and Isauria,285242
RegionsAsia MinorPamphylia,276310
RegionsAsia MinorPamphylia,276311
RegionsAsia MinorPamphylia,276312
RegionsAsia MinorPamphylia,276313
RegionsAsia MinorPamphylia,276314
RegionsAsia MinorPisidia,281246
RegionsAsia MinorPisidia,281247
RegionsAsia MinorPisidia,281248
RegionsAsia MinorPisidia,281249
RegionsAsia MinorPisidia,281250
RegionsAsia MinorPisidia,281251
RegionsAsia MinorPisidia,281252
RegionsAsia MinorLycia,283681
RegionsAsia MinorLycia,283682
RegionsAsia MinorLycia,283683
RegionsAsia MinorLycia,283684
RegionsAsia MinorLycia,283685
RegionsAsia MinorLycia,283686
RegionsAsia MinorPhrygia,271322
RegionsAsia MinorPhrygia,271323
RegionsAsia MinorCilicia and Isauria,285243
RegionsAsia MinorCilicia and Isauria,285244
RegionsAsia MinorCilicia and Isauria,285245
RegionsAsia MinorCilicia and Isauria,285246
RegionsAsia MinorCilicia and Isauria,285247
RegionsAsia MinorCilicia and Isauria,285248
RegionsAsia MinorCilicia and Isauria,285249
RegionsAsia MinorCilicia and Isauria,285250
RegionsAsia MinorCilicia and Isauria,285251
RegionsAsia MinorCilicia and Isauria,285252
RegionsAsia MinorCilicia and Isauria,285253
RegionsAsia MinorCilicia and Isauria,285254
RegionsAsia MinorCilicia and Isauria,285255
RegionsAsia MinorCilicia and Isauria,285256
RegionsAsia MinorCilicia and Isauria,285257
RegionsAsia MinorCilicia and Isauria,285260
RegionsAsia MinorCilicia and Isauria,285261
RegionsAsia MinorCilicia and Isauria,285262
RegionsAsia MinorCilicia and Isauria,285263
RegionsAsia MinorCilicia and Isauria,285258
RegionsAsia MinorCilicia and Isauria,285259
RegionsAsia MinorCilicia and Isauria,285264
RegionsAsia MinorCilicia and Isauria,285265
RegionsAsia MinorCilicia and Isauria,285266
RegionsAsia MinorCilicia and Isauria,285267
RegionsAsia MinorCilicia and Isauria,285268
RegionsAsia MinorCilicia and Isauria,285269
RegionsGreater Syria and the EastSyria and Phoenicia,306514
RegionsAsia MinorCilicia and Isauria,285270
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317104
RegionsAsia MinorBithynia,279757
RegionsAsia MinorPhrygia,271324
RegionsNorthern Greece (IG X)Macedonia,150570
RegionsAsia MinorPamphylia,276315
RegionsAsia MinorLycia,283687
"RegionsAsia MinorMysia [Kaïkos], Pergamon",317105
RegionsAsia MinorPhrygia,271325
RegionsAsia MinorBithynia,279758
RegionsAsia MinorPamphylia,276316
RegionsAsia MinorPamphylia,276317
RegionsAsia MinorBithynia,279759
RegionsAsia MinorCilicia and Isauria,285271
RegionsAsia MinorCilicia and Isauria,285272
RegionsAsia MinorCilicia and Isauria,285273
RegionsAsia MinorCilicia and Isauria,285274
RegionsAsia MinorCilicia and Isauria,285275
RegionsAsia MinorCilicia and Isauria,285276
RegionsAsia MinorCilicia and Isauria,285277
RegionsAsia MinorCilicia and Isauria,285278
RegionsAsia MinorCilicia and Isauria,285279
RegionsAsia MinorCilicia and Isauria,285280
RegionsAsia MinorCilicia and Isauria,285281
RegionsAsia MinorCilicia and Isauria,285282
RegionsAsia MinorCilicia and Isauria,285283
RegionsAsia MinorGalatia,267389
RegionsAsia MinorGalatia,267390
RegionsAsia MinorGalatia,267391
RegionsAsia MinorBithynia,279760
RegionsAsia MinorPontus and Paphlagonia,266312
RegionsAsia MinorPhrygia,271326
RegionsAsia MinorPhrygia,271327
RegionsAsia MinorLycaonia,274114
RegionsAsia MinorLycaonia,274115
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328151
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328152
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328153
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328154
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328155
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328156
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",328157
